# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: Kepler with J2
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
59593.70438657,-0.22585458,-0.35815763,-0.97873549
59593.70450232,-0.23449992,-0.36511729,-0.97411322
59593.70461806,-0.24311543,-0.37203057,-0.96936715
59593.70473380,-0.25170001,-0.37889661,-0.96449787
59593.70484954,-0.26025258,-0.38571451,-0.95950600
59593.70496528,-0.26877204,-0.39248343,-0.95439218
59593.70508102,-0.27725731,-0.39920249,-0.94915705
59593.70519676,-0.28570732,-0.40587085,-0.94380127
59593.70531250,-0.29412098,-0.41248764,-0.93832553
59593.70542824,-0.30249724,-0.41905204,-0.93273051
59593.70554398,-0.31083502,-0.42556320,-0.92701694
59593.70565972,-0.31913326,-0.43202029,-0.92118552
59593.70577546,-0.32739091,-0.43842250,-0.91523701
59593.70589120,-0.33560691,-0.44476901,-0.90917215
59593.70600694,-0.34378023,-0.45105902,-0.90299171
59593.70612269,-0.35190982,-0.45729171,-0.89669649
59593.70623843,-0.35999466,-0.46346630,-0.89028727
59593.70635417,-0.36803370,-0.46958200,-0.88376487
59593.70646991,-0.37602593,-0.47563803,-0.87713011
59593.70658565,-0.38397034,-0.48163363,-0.87038385
59593.70670139,-0.39186590,-0.48756802,-0.86352693
59593.70681713,-0.39971162,-0.49344046,-0.85656022
59593.70693287,-0.40750650,-0.49925019,-0.84948461
59593.70704861,-0.41524955,-0.50499648,-0.84230100
59593.70716435,-0.42293978,-0.51067859,-0.83501030
59593.70728009,-0.43057622,-0.51629579,-0.82761343
59593.70739583,-0.43815789,-0.52184739,-0.82011133
59593.70751157,-0.44568382,-0.52733266,-0.81250495
59593.70762732,-0.45315307,-0.53275091,-0.80479527
59593.70774306,-0.46056468,-0.53810144,-0.79698325
59593.70785880,-0.46791770,-0.54338359,-0.78906990
59593.70797454,-0.47521121,-0.54859666,-0.78105621
59593.70809028,-0.48244427,-0.55374001,-0.77294320
59593.70820602,-0.48961596,-0.55881297,-0.76473191
59593.70832176,-0.49672537,-0.56381490,-0.75642337
59593.70843750,-0.50377160,-0.56874516,-0.74801864
59593.70855324,-0.51075375,-0.57360312,-0.73951879
59593.70866898,-0.51767092,-0.57838817,-0.73092490
59593.70878472,-0.52452225,-0.58309969,-0.72223806
59593.70890046,-0.53130686,-0.58773708,-0.71345936
59593.70901620,-0.53802388,-0.59229975,-0.70458994
59593.70913194,-0.54467246,-0.59678713,-0.69563091
59593.70924769,-0.55125176,-0.60119863,-0.68658342
59593.70936343,-0.55776093,-0.60553370,-0.67744861
59593.70947917,-0.56419915,-0.60979179,-0.66822764
59593.70959491,-0.57056560,-0.61397234,-0.65892168
59593.70971065,-0.57685947,-0.61807483,-0.64953192
59593.70982639,-0.58307996,-0.62209874,-0.64005955
59593.70994213,-0.58922627,-0.62604355,-0.63050577
59593.71005787,-0.59529762,-0.62990875,-0.62087180
59593.71017361,-0.60129324,-0.63369386,-0.61115887
59593.71028935,-0.60721237,-0.63739840,-0.60136820
59593.71040509,-0.61305426,-0.64102188,-0.59150104
59593.71052083,-0.61881815,-0.64456386,-0.58155864
59593.71063657,-0.62450332,-0.64802387,-0.57154228
59593.71075232,-0.63010904,-0.65140148,-0.56145321
59593.71086806,-0.63563460,-0.65469625,-0.55129273
59593.71098380,-0.64107929,-0.65790776,-0.54106213
59593.71109954,-0.64644243,-0.66103561,-0.53076270
59593.71121528,-0.65172333,-0.66407939,-0.52039575
59593.71133102,-0.65692131,-0.66703872,-0.50996261
59593.71144676,-0.66203572,-0.66991322,-0.49946461
59593.71156250,-0.66706590,-0.67270252,-0.48890306
59593.71167824,-0.67201121,-0.67540626,-0.47827932
59593.71179398,-0.67687103,-0.67802411,-0.46759474
59593.71190972,-0.68164473,-0.68055572,-0.45685068
59593.71202546,-0.68633171,-0.68300078,-0.44604850
59593.71214120,-0.69093138,-0.68535897,-0.43518958
59593.71225694,-0.69544313,-0.68762998,-0.42427529
59593.71237269,-0.69986640,-0.68981354,-0.41330703
59593.71248843,-0.70420064,-0.69190936,-0.40228619
59593.71260417,-0.70844527,-0.69391717,-0.39121418
59593.71271991,-0.71259977,-0.69583671,-0.38009239
59593.71283565,-0.71666361,-0.69766775,-0.36892224
59593.71295139,-0.72063627,-0.69941005,-0.35770517
59593.71306713,-0.72451723,-0.70106337,-0.34644258
59593.71318287,-0.72830602,-0.70262752,-0.33513592
59593.71329861,-0.73200214,-0.70410230,-0.32378662
59593.71341435,-0.73560512,-0.70548751,-0.31239612
59593.71353009,-0.73911451,-0.70678297,-0.30096588
59593.71364583,-0.74252986,-0.70798852,-0.28949735
59593.71376157,-0.74585074,-0.70910401,-0.27799198
59593.71387732,-0.74907671,-0.71012930,-0.26645125
59593.71399306,-0.75220738,-0.71106424,-0.25487662
59593.71410880,-0.75524234,-0.71190873,-0.24326956
59593.71422454,-0.75818120,-0.71266265,-0.23163154
59593.71434028,-0.76102359,-0.71332591,-0.21996406
59593.71445602,-0.76376916,-0.71389842,-0.20826858
59593.71457176,-0.76641754,-0.71438010,-0.19654661
59593.71468750,-0.76896840,-0.71477090,-0.18479963
59593.71480324,-0.77142143,-0.71507077,-0.17302914
59593.71491898,-0.77377629,-0.71527966,-0.16123663
59593.71503472,-0.77603271,-0.71539754,-0.14942361
59593.71515046,-0.77819038,-0.71542441,-0.13759157
59593.71526620,-0.78024903,-0.71536026,-0.12574203
59593.71538194,-0.78220841,-0.71520509,-0.11387648
59593.71549769,-0.78406826,-0.71495893,-0.10199645
59593.71561343,-0.78582834,-0.71462180,-0.09010344
59593.71572917,-0.78748843,-0.71419375,-0.07819896
59593.71584491,-0.78904833,-0.71367482,-0.06628454
59593.71596065,-0.79050782,-0.71306510,-0.05436167
59593.71607639,-0.79186673,-0.71236464,-0.04243190
59593.71619213,-0.79312488,-0.71157355,-0.03049672
59593.71630787,-0.79428212,-0.71069191,-0.01855766
59593.71642361,-0.79533829,-0.70971985,-0.00661624
59593.71653935,-0.79629326,-0.70865749,0.00532602
59593.71665509,-0.79714691,-0.70750495,0.01726760
59593.71677083,-0.79789913,-0.70626239,0.02920699
59593.71688657,-0.79854982,-0.70492996,0.04114266
59593.71700232,-0.79909891,-0.70350783,0.05307309
59593.71711806,-0.79954632,-0.70199619,0.06499678
59593.71723380,-0.79989199,-0.70039522,0.07691219
59593.71734954,-0.80013589,-0.69870513,0.08881781
59593.71746528,-0.80027798,-0.69692613,0.10071213
59593.71758102,-0.80031824,-0.69505845,0.11259364
59593.71769676,-0.80025667,-0.69310232,0.12446082
59593.71781250,-0.80009327,-0.69105800,0.13631216
59593.71792824,-0.79982808,-0.68892574,0.14814615
59593.71804398,-0.79946111,-0.68670581,0.15996130
59593.71815972,-0.79899242,-0.68439850,0.17175609
59593.71827546,-0.79842207,-0.68200410,0.18352902
59593.71839120,-0.79775014,-0.67952291,0.19527860
59593.71850694,-0.79697669,-0.67695525,0.20700333
59593.71862269,-0.79610185,-0.67430145,0.21870172
59593.71873843,-0.79512571,-0.67156184,0.23037228
59593.71885417,-0.79404841,-0.66873677,0.24201353
59593.71896991,-0.79287007,-0.66582660,0.25362398
59593.71908565,-0.79159085,-0.66283170,0.26520216
59593.71920139,-0.79021092,-0.65975245,0.27674659
59593.71931713,-0.78873045,-0.65658924,0.28825580
59593.71943287,-0.78714962,-0.65334248,0.29972834
59593.71954861,-0.78546865,-0.65001257,0.31116274
59593.71966435,-0.78368773,-0.64659995,0.32255754
59593.71978009,-0.78180711,-0.64310504,0.33391129
59593.71989583,-0.77982703,-0.63952829,0.34522256
59593.72001157,-0.77774772,-0.63587016,0.35648990
59593.72012732,-0.77556946,-0.63213111,0.36771188
59593.72024306,-0.77329254,-0.62831161,0.37888707
59593.72035880,-0.77091722,-0.62441215,0.39001404
59593.72047454,-0.76844383,-0.62043323,0.40109139
59593.72059028,-0.76587268,-0.61637536,0.41211770
59593.72070602,-0.76320408,-0.61223904,0.42309158
59593.72082176,-0.76043839,-0.60802481,0.43401162
59593.72093750,-0.75757596,-0.60373321,0.44487643
59593.72105324,-0.75461715,-0.59936477,0.45568463
59593.72116898,-0.75156233,-0.59492006,0.46643486
59593.72128472,-0.74841191,-0.59039963,0.47712573
59593.72140046,-0.74516627,-0.58580407,0.48775590
59593.72151620,-0.74182583,-0.58113397,0.49832400
59593.72163194,-0.73839103,-0.57638990,0.50882870
59593.72174769,-0.73486229,-0.57157249,0.51926865
59593.72186343,-0.73124007,-0.56668233,0.52964254
59593.72197917,-0.72752483,-0.56172006,0.53994903
59593.72209491,-0.72371704,-0.55668630,0.55018682
59593.72221065,-0.71981718,-0.55158170,0.56035461
59593.72232639,-0.71582576,-0.54640691,0.57045111
59593.72244213,-0.71174329,-0.54116257,0.58047502
59593.72255787,-0.70757027,-0.53584937,0.59042508
59593.72267361,-0.70330725,-0.53046797,0.60030001
59593.72278935,-0.69895477,-0.52501907,0.61009858
59593.72290509,-0.69451339,-0.51950335,0.61981951
59593.72302083,-0.68998366,-0.51392152,0.62946159
59593.72313657,-0.68536617,-0.50827429,0.63902359
59593.72325232,-0.68066150,-0.50256237,0.64850428
59593.72336806,-0.67587026,-0.49678649,0.65790246
59593.72348380,-0.67099305,-0.49094739,0.66721695
59593.72359954,-0.66603050,-0.48504582,0.67644655
59593.72371528,-0.66098324,-0.47908251,0.68559009
59593.72383102,-0.65585191,-0.47305824,0.69464641
59593.72394676,-0.65063717,-0.46697377,0.70361435
59593.72406250,-0.64533967,-0.46082986,0.71249278
59593.72417824,-0.63996010,-0.45462731,0.72128057
59593.72429398,-0.63449914,-0.44836690,0.72997660
59593.72440972,-0.62895749,-0.44204944,0.73857977
59593.72452546,-0.62333584,-0.43567571,0.74708898
59593.72464120,-0.61763493,-0.42924654,0.75550315
59593.72475694,-0.61185547,-0.42276275,0.76382121
59593.72487269,-0.60599820,-0.41622515,0.77204210
59593.72498843,-0.60006387,-0.40963458,0.78016478
59593.72510417,-0.59405323,-0.40299188,0.78818822
59593.72521991,-0.58796705,-0.39629790,0.79611140
59593.72533565,-0.58180610,-0.38955348,0.80393331
59593.72545139,-0.57557117,-0.38275948,0.81165295
59593.72556713,-0.56926305,-0.37591677,0.81926935
59593.72568287,-0.56288255,-0.36902622,0.82678154
59593.72579861,-0.55643048,-0.36208871,0.83418857
59593.72591435,-0.54990765,-0.35510511,0.84148948
59593.72603009,-0.54331491,-0.34807632,0.84868336
59593.72614583,-0.53665309,-0.34100324,0.85576930
59593.72626157,-0.52992303,-0.33388675,0.86274638
59593.72637732,-0.52312560,-0.32672777,0.86961374
59593.72649306,-0.51626167,-0.31952721,0.87637048
59593.72660880,-0.50933209,-0.31228598,0.88301576
59593.72672454,-0.50233777,-0.30500500,0.88954873
59593.72684028,-0.49527958,-0.29768521,0.89596857
59593.72695602,-0.48815843,-0.29032753,0.90227445
59593.72707176,-0.48097522,-0.28293290,0.90846558
59593.72718750,-0.47373088,-0.27550225,0.91454117
59593.72730324,-0.46642631,-0.26803654,0.92050045
59593.72741898,-0.45906245,-0.26053672,0.92634267
59593.72753472,-0.45164024,-0.25300373,0.93206708
59593.72765046,-0.44416062,-0.24543854,0.93767295
59593.72776620,-0.43662454,-0.23784210,0.94315958
59593.72788194,-0.42903297,-0.23021540,0.94852626
59593.72799769,-0.42138687,-0.22255938,0.95377232
59593.72811343,-0.41368721,-0.21487504,0.95889710
59593.72822917,-0.40593498,-0.20716334,0.96389994
59593.72834491,-0.39813115,-0.19942527,0.96878020
59593.72846065,-0.39027673,-0.19166181,0.97353728
59593.72857639,-0.38237271,-0.18387394,0.97817056
59593.72869213,-0.37442010,-0.17606267,0.98267946
59593.72880787,-0.36641991,-0.16822898,0.98706341
59593.72892361,-0.35837316,-0.16037386,0.99132185
59593.72903935,-0.35028087,-0.15249833,0.99545424
59593.72915509,-0.34214408,-0.14460337,0.99946006
59593.72927083,-0.33396381,-0.13669000,1.00333880
59593.72938657,-0.32574111,-0.12875921,1.00708997
59593.72950232,-0.31747702,-0.12081203,1.01071309
59593.72961806,-0.30917260,-0.11284945,1.01420772
59593.72973380,-0.30082890,-0.10487249,1.01757339
59593.72984954,-0.29244699,-0.09688216,1.02080969
59593.72996528,-0.28402793,-0.08887949,1.02391622
59593.73008102,-0.27557279,-0.08086549,1.02689257
59593.73019676,-0.26708264,-0.07284117,1.02973836
59593.73031250,-0.25855857,-0.06480756,1.03245325
59593.73042824,-0.25000166,-0.05676568,1.03503689
59593.73054398,-0.24141301,-0.04871655,1.03748894
59593.73065972,-0.23279369,-0.04066119,1.03980911
59593.73077546,-0.22414481,-0.03260063,1.04199709
59593.73089120,-0.21546747,-0.02453589,1.04405262
59593.73100694,-0.20676277,-0.01646801,1.04597543
59593.73112269,-0.19803182,-0.00839799,1.04776528
59593.73123843,-0.18927572,-0.00032687,1.04942194
59593.73135417,-0.18049560,0.00774432,1.05094521
59593.73146991,-0.17169257,0.01581456,1.05233490
59593.73158565,-0.16286775,0.02388282,1.05359083
59593.73170139,-0.15402225,0.03194808,1.05471285
59593.73181713,-0.14515721,0.04000932,1.05570080
59593.73193287,-0.13627375,0.04806550,1.05655458
59593.73204861,-0.12737300,0.05611561,1.05727407
59593.73216435,-0.11845610,0.06415862,1.05785919
59593.73228009,-0.10952417,0.07219351,1.05830986
59593.73239583,-0.10057835,0.08021926,1.05862603
59593.73251157,-0.09161978,0.08823485,1.05880765
59593.73262732,-0.08264959,0.09623926,1.05885472
59593.73274306,-0.07366893,0.10423147,1.05876722
59593.73285880,-0.06467895,0.11221047,1.05854517
59593.73297454,-0.05568077,0.12017525,1.05818860
59593.73309028,-0.04667555,0.12812479,1.05769756
59593.73320602,-0.03766442,0.13605808,1.05707211
59593.73332176,-0.02864855,0.14397412,1.05631234
59593.73343750,-0.01962906,0.15187189,1.05541833
59593.73355324,-0.01060710,0.15975041,1.05439022
59593.73366898,-0.00158383,0.16760865,1.05322812
59593.73378472,0.00743961,0.17544564,1.05193220
59593.73390046,0.01646208,0.18326037,1.05050262
59593.73401620,0.02548242,0.19105184,1.04893956
59593.73413194,0.03449950,0.19881908,1.04724322
59593.73424769,0.04351216,0.20656109,1.04541382
59593.73436343,0.05251927,0.21427689,1.04345160
59593.73447917,0.06151967,0.22196550,1.04135681
59593.73459491,0.07051223,0.22962594,1.03912971
59593.73471065,0.07949580,0.23725724,1.03677060
59593.73482639,0.08846924,0.24485844,1.03427977
59593.73494213,0.09743142,0.25242856,1.03165754
59593.73505787,0.10638118,0.25996665,1.02890425
59593.73517361,0.11531741,0.26747175,1.02602024
59593.73528935,0.12423895,0.27494290,1.02300590
59593.73540509,0.13314468,0.28237916,1.01986160
59593.73552083,0.14203348,0.28977958,1.01658775
59593.73563657,0.15090420,0.29714323,1.01318475
59593.73575232,0.15975572,0.30446916,1.00965306
59593.73586806,0.16858692,0.31175646,1.00599312
59593.73598380,0.17739668,0.31900418,1.00220539
59593.73609954,0.18618388,0.32621142,0.99829036
59593.73621528,0.19494741,0.33337726,0.99424852
59593.73633102,0.20368614,0.34050079,0.99008041
59593.73644676,0.21239898,0.34758110,0.98578654
59593.73656250,0.22108481,0.35461730,0.98136746
59593.73667824,0.22974254,0.36160849,0.97682374
59593.73679398,0.23837105,0.36855379,0.97215595
59593.73690972,0.24696927,0.37545231,0.96736470
59593.73702546,0.25553610,0.38230319,0.96245058
59593.73714120,0.26407045,0.38910554,0.95741424
59593.73725694,0.27257123,0.39585850,0.95225630
59593.73737269,0.28103737,0.40256123,0.94697743
59593.73748843,0.28946780,0.40921287,0.94157830
59593.73760417,0.29786144,0.41581257,0.93605960
59593.73771991,0.30621723,0.42235950,0.93042202
59593.73783565,0.31453411,0.42885283,0.92466629
59593.73795139,0.32281102,0.43529173,0.91879315
59593.73806713,0.33104691,0.44167538,0.91280333
59593.73818287,0.33924075,0.44800299,0.90669760
59593.73829861,0.34739148,0.45427373,0.90047673
59593.73841435,0.35549808,0.46048683,0.89414153
59593.73853009,0.36355952,0.46664148,0.88769279
59593.73864583,0.37157476,0.47273692,0.88113134
59593.73876157,0.37954281,0.47877236,0.87445801
59593.73887732,0.38746264,0.48474704,0.86767365
59593.73899306,0.39533326,0.49066020,0.86077912
59593.73910880,0.40315366,0.49651110,0.85377531
59593.73922454,0.41092284,0.50229899,0.84666309
59593.73934028,0.41863984,0.50802313,0.83944338
59593.73945602,0.42630366,0.51368281,0.83211710
59593.73957176,0.43391334,0.51927729,0.82468517
59593.73968750,0.44146791,0.52480589,0.81714855
59593.73980324,0.44896642,0.53026788,0.80950818
59593.73991898,0.45640790,0.53566259,0.80176504
59593.74003472,0.46379143,0.54098932,0.79392012
59593.74015046,0.47111605,0.54624740,0.78597442
59593.74026620,0.47838085,0.55143616,0.77792893
59593.74038194,0.48558490,0.55655495,0.76978469
59593.74049769,0.49272729,0.56160312,0.76154274
59593.74061343,0.49980711,0.56658002,0.75320411
59593.74072917,0.50682347,0.57148503,0.74476987
59593.74084491,0.51377548,0.57631753,0.73624110
59593.74096065,0.52066225,0.58107689,0.72761886
59593.74107639,0.52748292,0.58576252,0.71890427
59593.74119213,0.53423661,0.59037383,0.71009843
59593.74130787,0.54092247,0.59491023,0.70120245
59593.74142361,0.54753966,0.59937114,0.69221748
59593.74153935,0.55408733,0.60375600,0.68314464
59593.74165509,0.56056466,0.60806425,0.67398509
59593.74177083,0.56697082,0.61229535,0.66474000
59593.74188657,0.57330501,0.61644876,0.65541054
59593.74200232,0.57956642,0.62052396,0.64599789
59593.74211806,0.58575425,0.62452042,0.63650325
59593.74223380,0.59186773,0.62843765,0.62692784
59593.74234954,0.59790607,0.63227513,0.61727285
59593.74246528,0.60386852,0.63603240,0.60753953
59593.74258102,0.60975432,0.63970897,0.59772910
59593.74269676,0.61556272,0.64330438,0.58784281
59593.74281250,0.62129298,0.64681817,0.57788192
59593.74292824,0.62694438,0.65024989,0.56784770
59593.74304398,0.63251621,0.65359912,0.55774141
59593.74315972,0.63800776,0.65686542,0.54756434
59593.74327546,0.64341833,0.66004839,0.53731778
59593.74339120,0.64874723,0.66314761,0.52700304
59593.74350694,0.65399380,0.66616270,0.51662142
59593.74362269,0.65915737,0.66909328,0.50617424
59593.74373843,0.66423727,0.67193897,0.49566283
59593.74385417,0.66923288,0.67469941,0.48508852
59593.74396991,0.67414356,0.67737425,0.47445266
59593.74408565,0.67896868,0.67996316,0.46375659
59593.74420139,0.68370764,0.68246581,0.45300167
59593.74431713,0.68835983,0.68488188,0.44218928
59593.74443287,0.69292467,0.68721105,0.43132077
59593.74454861,0.69740158,0.68945305,0.42039754
59593.74466435,0.70178998,0.69160758,0.40942096
59593.74478009,0.70608933,0.69367438,0.39839243
59593.74489583,0.71029908,0.69565317,0.38731335
59593.74501157,0.71441870,0.69754371,0.37618513
59593.74512732,0.71844766,0.69934577,0.36500918
59593.74524306,0.72238546,0.70105910,0.35378692
59593.74535880,0.72623160,0.70268350,0.34251976
59593.74547454,0.72998559,0.70421875,0.33120915
59593.74559028,0.73364695,0.70566468,0.31985652
59593.74570602,0.73721523,0.70702108,0.30846330
59593.74582176,0.74068996,0.70828779,0.29703095
59593.74593750,0.74407072,0.70946465,0.28556091
59593.74605324,0.74735706,0.71055151,0.27405464
59593.74616898,0.75054859,0.71154824,0.26251360
59593.74628472,0.75364489,0.71245470,0.25093925
59593.74640046,0.75664556,0.71327078,0.23933307
59593.74651620,0.75955024,0.71399638,0.22769653
59593.74663194,0.76235856,0.71463141,0.21603109
59593.74674769,0.76507015,0.71517579,0.20433825
59593.74686343,0.76768467,0.71562944,0.19261949
59593.74697917,0.77020181,0.71599231,0.18087628
59593.74709491,0.77262122,0.71626435,0.16911013
59593.74721065,0.77494262,0.71644554,0.15732253
59593.74732639,0.77716571,0.71653584,0.14551497
59593.74744213,0.77929020,0.71653525,0.13368895
59593.74755787,0.78131582,0.71644376,0.12184596
59593.74767361,0.78324233,0.71626140,0.10998752
59593.74778935,0.78506947,0.71598817,0.09811513
59593.74790509,0.78679702,0.71562412,0.08623029
59593.74802083,0.78842476,0.71516929,0.07433451
59593.74813657,0.78995248,0.71462373,0.06242930
59593.74825232,0.79137999,0.71398753,0.05051617
59593.74836806,0.79270711,0.71326076,0.03859663
59593.74848380,0.79393366,0.71244351,0.02667219
59593.74859954,0.79505951,0.71153588,0.01474437
59593.74871528,0.79608450,0.71053799,0.00281469
59593.74883102,0.79700850,0.70944997,-0.00911536
59593.74894676,0.79783140,0.70827195,-0.02104425
59593.74906250,0.79855309,0.70700409,-0.03297047
59593.74917824,0.79917349,0.70564654,-0.04489251
59593.74929398,0.79969251,0.70419948,-0.05680885
59593.74940972,0.80011010,0.70266309,-0.06871799
59593.74952546,0.80042619,0.70103756,-0.08061840
59593.74964120,0.80064074,0.69932310,-0.09250860
59593.74975694,0.80075374,0.69751993,-0.10438705
59593.74987269,0.80076517,0.69562828,-0.11625227
59593.74998843,0.80067502,0.69364838,-0.12810273
59593.75010417,0.80048331,0.69158049,-0.13993695
59593.75021991,0.80019006,0.68942487,-0.15175342
59593.75033565,0.79979532,0.68718178,-0.16355063
59593.75045139,0.79929912,0.68485153,-0.17532710
59593.75056713,0.79870154,0.68243440,-0.18708132
59593.75068287,0.79800265,0.67993069,-0.19881182
59593.75079861,0.79720254,0.67734073,-0.21051709
59593.75091435,0.79630131,0.67466484,-0.22219566
59593.75103009,0.79529907,0.67190336,-0.23384604
59593.75114583,0.79419596,0.66905665,-0.24546676
59593.75126157,0.79299211,0.66612505,-0.25705634
59593.75137732,0.79168767,0.66310895,-0.26861331
59593.75149306,0.79028282,0.66000873,-0.28013620
59593.75160880,0.78877773,0.65682477,-0.29162356
59593.75172454,0.78717259,0.65355749,-0.30307392
59593.75184028,0.78546761,0.65020729,-0.31448584
59593.75195602,0.78366299,0.64677461,-0.32585786
59593.75207176,0.78175898,0.64325986,-0.33718855
59593.75218750,0.77975581,0.63966351,-0.34847646
59593.75230324,0.77765373,0.63598601,-0.35972016
59593.75241898,0.77545302,0.63222781,-0.37091823
59593.75253472,0.77315395,0.62838941,-0.38206925
59593.75265046,0.77075681,0.62447127,-0.39317179
59593.75276620,0.76826191,0.62047391,-0.40422446
59593.75288194,0.76566957,0.61639783,-0.41522585
59593.75299769,0.76298010,0.61224354,-0.42617457
59593.75311343,0.76019386,0.60801157,-0.43706922
59593.75322917,0.75731120,0.60370246,-0.44790842
59593.75334491,0.75433248,0.59931674,-0.45869080
59593.75346065,0.75125808,0.59485499,-0.46941499
59593.75357639,0.74808840,0.59031776,-0.48007963
59593.75369213,0.74482382,0.58570563,-0.49068336
59593.75380787,0.74146477,0.58101917,-0.50122484
59593.75392361,0.73801167,0.57625900,-0.51170274
59593.75403935,0.73446497,0.57142570,-0.52211572
59593.75415509,0.73082510,0.56651990,-0.53246246
59593.75427083,0.72709253,0.56154221,-0.54274164
59593.75438657,0.72326774,0.55649326,-0.55295197
59593.75450232,0.71935121,0.55137370,-0.56309215
59593.75461806,0.71534343,0.54618416,-0.57316089
59593.75473380,0.71124492,0.54092532,-0.58315691
59593.75484954,0.70705619,0.53559784,-0.59307895
59593.75496528,0.70277778,0.53020238,-0.60292574
59593.75508102,0.69841022,0.52473964,-0.61269604
59593.75519676,0.69395407,0.51921031,-0.62238860
59593.75531250,0.68940990,0.51361508,-0.63200219
59593.75542824,0.68477828,0.50795468,-0.64153560
59593.75554398,0.68005980,0.50222980,-0.65098761
59593.75565972,0.67525506,0.49644119,-0.66035703
59593.75577546,0.67036467,0.49058957,-0.66964266
59593.75589120,0.66538924,0.48467569,-0.67884333
59593.75600694,0.66032941,0.47870029,-0.68795786
59593.75612269,0.65518581,0.47266413,-0.69698511
59593.75623843,0.64995911,0.46656797,-0.70592392
59593.75635417,0.64464996,0.46041260,-0.71477316
59593.75646991,0.63925904,0.45419879,-0.72353170
59593.75658565,0.63378703,0.44792732,-0.73219844
59593.75670139,0.62823462,0.44159900,-0.74077226
59593.75681713,0.62260252,0.43521462,-0.74925210
59593.75693287,0.61689144,0.42877499,-0.75763686
59593.75704861,0.61110211,0.42228094,-0.76592548
59593.75716435,0.60523526,0.41573327,-0.77411691
59593.75728009,0.59929163,0.40913283,-0.78221011
59593.75739583,0.59327198,0.40248045,-0.79020405
59593.75751157,0.58717707,0.39577698,-0.79809771
59593.75762732,0.58100767,0.38902325,-0.80589010
59593.75774306,0.57476457,0.38222014,-0.81358022
59593.75785880,0.56844856,0.37536849,-0.82116709
59593.75797454,0.56206043,0.36846919,-0.82864975
59593.75809028,0.55560100,0.36152310,-0.83602726
59593.75820602,0.54907109,0.35453110,-0.84329867
59593.75832176,0.54247153,0.34749409,-0.85046306
59593.75843750,0.53580315,0.34041296,-0.85751951
59593.75855324,0.52906680,0.33328859,-0.86446714
59593.75866898,0.52226332,0.32612190,-0.87130506
59593.75878472,0.51539360,0.31891380,-0.87803239
59593.75890046,0.50845849,0.31166519,-0.88464829
59593.75901620,0.50145887,0.30437700,-0.89115192
59593.75913194,0.49439564,0.29705015,-0.89754243
59593.75924769,0.48726969,0.28968558,-0.90381904
59593.75936343,0.48008192,0.28228421,-0.90998092
59593.75947917,0.47283325,0.27484698,-0.91602731
59593.75959491,0.46552459,0.26737484,-0.92195744
59593.75971065,0.45815687,0.25986873,-0.92777054
59593.75982639,0.45073102,0.25232962,-0.93346588
59593.75994213,0.44324800,0.24475844,-0.93904273
59593.76005787,0.43570874,0.23715617,-0.94450039
59593.76017361,0.42811420,0.22952376,-0.94983816
59593.76028935,0.42046535,0.22186220,-0.95505537
59593.76040509,0.41276315,0.21417244,-0.96015134
59593.76052083,0.40500859,0.20645546,-0.96512543
59593.76063657,0.39720265,0.19871224,-0.96997700
59593.76075232,0.38934631,0.19094377,-0.97470544
59593.76086806,0.38144058,0.18315103,-0.97931015
59593.76098380,0.37348645,0.17533501,-0.98379054
59593.76109954,0.36548494,0.16749670,-0.98814604
59593.76121528,0.35743707,0.15963710,-0.99237609
59593.76133102,0.34934384,0.15175720,-0.99648015
59593.76144676,0.34120629,0.14385800,-1.00045771
59593.76156250,0.33302546,0.13594051,-1.00430826
59593.76167824,0.32480238,0.12800572,-1.00803129
59593.76179398,0.31653809,0.12005466,-1.01162635
59593.76190972,0.30823364,0.11208832,-1.01509297
59593.76202546,0.29989008,0.10410771,-1.01843071
59593.76214120,0.29150849,0.09611386,-1.02163915
59593.76225694,0.28308991,0.08810777,-1.02471786
59593.76237269,0.27463541,0.08009046,-1.02766647
59593.76248843,0.26614608,0.07206295,-1.03048460
59593.76260417,0.25762298,0.06402625,-1.03317187
59593.76271991,0.24906720,0.05598139,-1.03572796
59593.76283565,0.24047983,0.04792940,-1.03815254
59593.76295139,0.23186195,0.03987128,-1.04044529
59593.76306713,0.22321466,0.03180807,-1.04260592
59593.76318287,0.21453905,0.02374078,-1.04463415
59593.76329861,0.20583623,0.01567045,-1.04652973
59593.76341435,0.19710731,0.00759809,-1.04829242
59593.76353009,0.18835338,-0.00047527,-1.04992198
59593.76364583,0.17957557,-0.00854860,-1.05141820
59593.76376157,0.17077498,-0.01662087,-1.05278090
59593.76387732,0.16195273,-0.02469107,-1.05400990
59593.76399306,0.15310995,-0.03275817,-1.05510505
59593.76410880,0.14424775,-0.04082114,-1.05606619
59593.76422454,0.13536726,-0.04887896,-1.05689320
59593.76434028,0.12646961,-0.05693061,-1.05758599
59593.76445602,0.11755593,-0.06497506,-1.05814445
59593.76457176,0.10862735,-0.07301129,-1.05856852
