# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: SatEph
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
56663.03923611,-0.49517861,0.60646086,-0.79484965
56663.03935185,-0.48840109,0.60130564,-0.80292958
56663.03946759,-0.48156951,0.59608387,-0.81092042
56663.03958333,-0.47468464,0.59079615,-0.81882129
56663.03969907,-0.46774725,0.58544307,-0.82663133
56663.03981481,-0.46075811,0.58002521,-0.83434967
56663.03993056,-0.45371799,0.57454320,-0.84197546
56663.04004630,-0.44662768,0.56899764,-0.84950787
56663.04016204,-0.43948797,0.56338914,-0.85694608
56663.04027778,-0.43229965,0.55771834,-0.86428926
56663.04039352,-0.42506352,0.55198587,-0.87153660
56663.04050926,-0.41778038,0.54619236,-0.87868732
56663.04062500,-0.41045105,0.54033847,-0.88574063
56663.04074074,-0.40307633,0.53442484,-0.89269575
56663.04085648,-0.39565705,0.52845213,-0.89955192
56663.04097222,-0.38819403,0.52242101,-0.90630840
56663.04108796,-0.38068810,0.51633215,-0.91296443
56663.04120370,-0.37314009,0.51018623,-0.91951929
56663.04131944,-0.36555084,0.50398392,-0.92597226
56663.04143519,-0.35792119,0.49772593,-0.93232263
56663.04155093,-0.35025199,0.49141295,-0.93856972
56663.04166667,-0.34254409,0.48504567,-0.94471282
56663.04178241,-0.33479833,0.47862481,-0.95075128
56663.04189815,-0.32701559,0.47215107,-0.95668443
56663.04201389,-0.31919672,0.46562519,-0.96251162
56663.04212963,-0.31134259,0.45904788,-0.96823221
56663.04224537,-0.30345407,0.45241987,-0.97384558
56663.04236111,-0.29553203,0.44574190,-0.97935111
56663.04247685,-0.28757735,0.43901470,-0.98474821
56663.04259259,-0.27959091,0.43223904,-0.99003627
56663.04270833,-0.27157360,0.42541565,-0.99521473
56663.04282407,-0.26352629,0.41854529,-1.00028302
56663.04293981,-0.25544989,0.41162873,-1.00524057
56663.04305556,-0.24734529,0.40466674,-1.01008686
56663.04317130,-0.23921337,0.39766007,-1.01482135
56663.04328704,-0.23105505,0.39060951,-1.01944353
56663.04340278,-0.22287122,0.38351585,-1.02395288
56663.04351852,-0.21466279,0.37637986,-1.02834892
56663.04363426,-0.20643067,0.36920233,-1.03263117
56663.04375000,-0.19817576,0.36198407,-1.03679916
56663.04386574,-0.18989897,0.35472586,-1.04085243
56663.04398148,-0.18160123,0.34742852,-1.04479055
56663.04409722,-0.17328345,0.34009284,-1.04861308
56663.04421296,-0.16494654,0.33271965,-1.05231960
56663.04432870,-0.15659143,0.32530975,-1.05590972
56663.04444444,-0.14821904,0.31786397,-1.05938304
56663.04456019,-0.13983030,0.31038312,-1.06273917
56663.04467593,-0.13142612,0.30286804,-1.06597777
56663.04479167,-0.12300745,0.29531956,-1.06909846
56663.04490741,-0.11457520,0.28773850,-1.07210092
56663.04502315,-0.10613032,0.28012571,-1.07498481
56663.04513889,-0.09767372,0.27248203,-1.07774982
56663.04525463,-0.08920634,0.26480830,-1.08039565
56663.04537037,-0.08072913,0.25710537,-1.08292201
56663.04548611,-0.07224300,0.24937409,-1.08532863
56663.04560185,-0.06374891,0.24161532,-1.08761524
56663.04571759,-0.05524778,0.23382990,-1.08978160
56663.04583333,-0.04674056,0.22601870,-1.09182746
56663.04594907,-0.03822817,0.21818259,-1.09375261
56663.04606481,-0.02971157,0.21032242,-1.09555683
56663.04618056,-0.02119169,0.20243906,-1.09723994
56663.04629630,-0.01266946,0.19453339,-1.09880174
56663.04641204,-0.00414584,0.18660627,-1.10024207
56663.04652778,0.00437825,0.17865858,-1.10156076
56663.04664352,0.01290185,0.17069120,-1.10275768
56663.04675926,0.02142404,0.16270501,-1.10383270
56663.04687500,0.02994387,0.15470087,-1.10478569
56663.04699074,0.03846041,0.14667969,-1.10561656
56663.04710648,0.04697270,0.13864234,-1.10632522
56663.04722222,0.05547983,0.13058972,-1.10691158
56663.04733796,0.06398084,0.12252269,-1.10737558
56663.04745370,0.07247480,0.11444217,-1.10771718
56663.04756944,0.08096078,0.10634903,-1.10793634
56663.04768519,0.08943783,0.09824417,-1.10803302
56663.04780093,0.09790503,0.09012849,-1.10800723
56663.04791667,0.10636144,0.08200287,-1.10785896
56663.04803241,0.11480612,0.07386822,-1.10758823
56663.04814815,0.12323816,0.06572543,-1.10719508
56663.04826389,0.13165661,0.05757540,-1.10667953
56663.04837963,0.14006055,0.04941902,-1.10604166
56663.04849537,0.14844906,0.04125720,-1.10528152
56663.04861111,0.15682120,0.03309084,-1.10439921
56663.04872685,0.16517606,0.02492083,-1.10339481
56663.04884259,0.17351271,0.01674808,-1.10226844
56663.04895833,0.18183023,0.00857349,-1.10102022
56663.04907407,0.19012771,0.00039795,-1.09965028
56663.04918981,0.19840424,-0.00777762,-1.09815879
56663.04930556,0.20665889,-0.01595234,-1.09654588
56663.04942130,0.21489076,-0.02412528,-1.09481175
56663.04953704,0.22309893,-0.03229557,-1.09295659
56663.04965278,0.23128252,-0.04046229,-1.09098059
56663.04976852,0.23944060,-0.04862454,-1.08888396
56663.04988426,0.24757228,-0.05678143,-1.08666695
56663.05000000,0.25567667,-0.06493205,-1.08432978
56663.05011574,0.26375286,-0.07307550,-1.08187272
56663.05023148,0.27179998,-0.08121090,-1.07929603
56663.05034722,0.27981711,-0.08933733,-1.07660000
56663.05046296,0.28780340,-0.09745390,-1.07378491
56663.05057870,0.29575794,-0.10555973,-1.07085107
56663.05069444,0.30367987,-0.11365390,-1.06779881
56663.05081019,0.31156830,-0.12173554,-1.06462845
56663.05092593,0.31942237,-0.12980374,-1.06134035
56663.05104167,0.32724121,-0.13785762,-1.05793486
56663.05115741,0.33502395,-0.14589628,-1.05441235
56663.05127315,0.34276973,-0.15391885,-1.05077320
56663.05138889,0.35047770,-0.16192443,-1.04701782
56663.05150463,0.35814701,-0.16991214,-1.04314661
56663.05162037,0.36577680,-0.17788110,-1.03916000
56663.05173611,0.37336623,-0.18583043,-1.03505842
56663.05185185,0.38091447,-0.19375924,-1.03084232
56663.05196759,0.38842068,-0.20166667,-1.02651215
56663.05208333,0.39588402,-0.20955184,-1.02206840
56663.05219907,0.40330367,-0.21741388,-1.01751155
56663.05231481,0.41067881,-0.22525192,-1.01284209
56663.05243056,0.41800863,-0.23306508,-1.00806053
56663.05254630,0.42529230,-0.24085252,-1.00316740
56663.05266204,0.43252903,-0.24861336,-0.99816323
56663.05277778,0.43971801,-0.25634676,-0.99304857
56663.05289352,0.44685845,-0.26405184,-0.98782398
56663.05300926,0.45394955,-0.27172777,-0.98249003
56663.05312500,0.46099052,-0.27937368,-0.97704730
56663.05324074,0.46798059,-0.28698875,-0.97149638
56663.05335648,0.47491898,-0.29457211,-0.96583790
56663.05347222,0.48180493,-0.30212293,-0.96007245
56663.05358796,0.48863765,-0.30964038,-0.95420068
56663.05370370,0.49541641,-0.31712362,-0.94822323
56663.05381944,0.50214044,-0.32457183,-0.94214075
56663.05393519,0.50880900,-0.33198417,-0.93595391
56663.05405093,0.51542134,-0.33935983,-0.92966338
56663.05416667,0.52197674,-0.34669799,-0.92326985
56663.05428241,0.52847445,-0.35399783,-0.91677404
56663.05439815,0.53491377,-0.36125854,-0.91017663
56663.05451389,0.54129398,-0.36847933,-0.90347837
56663.05462963,0.54761435,-0.37565939,-0.89667998
56663.05474537,0.55387420,-0.38279791,-0.88978221
56663.05486111,0.56007282,-0.38989412,-0.88278582
56663.05497685,0.56620953,-0.39694721,-0.87569157
56663.05509259,0.57228363,-0.40395642,-0.86850024
56663.05520833,0.57829446,-0.41092095,-0.86121263
56663.05532407,0.58424134,-0.41784003,-0.85382952
56663.05543981,0.59012361,-0.42471291,-0.84635174
56663.05555556,0.59594061,-0.43153880,-0.83878010
56663.05567130,0.60169169,-0.43831696,-0.83111543
56663.05578704,0.60737622,-0.44504662,-0.82335858
56663.05590278,0.61299356,-0.45172705,-0.81551040
56663.05601852,0.61854308,-0.45835749,-0.80757175
56663.05613426,0.62402416,-0.46493721,-0.79954351
56663.05625000,0.62943618,-0.47146548,-0.79142655
56663.05636574,0.63477855,-0.47794156,-0.78322178
56663.05648148,0.64005066,-0.48436475,-0.77493008
56663.05659722,0.64525193,-0.49073431,-0.76655239
56663.05671296,0.65038177,-0.49704955,-0.75808961
56663.05682870,0.65543961,-0.50330976,-0.74954268
56663.05694444,0.66042488,-0.50951423,-0.74091254
56663.05706019,0.66533702,-0.51566229,-0.73220014
56663.05717593,0.67017549,-0.52175323,-0.72340644
56663.05729167,0.67493974,-0.52778639,-0.71453242
56663.05740741,0.67962923,-0.53376108,-0.70557904
56663.05752315,0.68424344,-0.53967665,-0.69654730
56663.05763889,0.68878185,-0.54553243,-0.68743819
56663.05775463,0.69324395,-0.55132777,-0.67825271
56663.05787037,0.69762925,-0.55706201,-0.66899189
56663.05798611,0.70193724,-0.56273452,-0.65965673
56663.05810185,0.70616744,-0.56834467,-0.65024829
56663.05821759,0.71031938,-0.57389182,-0.64076758
56663.05833333,0.71439259,-0.57937536,-0.63121566
56663.05844907,0.71838660,-0.58479467,-0.62159358
56663.05856481,0.72230098,-0.59014914,-0.61190241
56663.05868056,0.72613528,-0.59543818,-0.60214322
56663.05879630,0.72988906,-0.60066120,-0.59231708
56663.05891204,0.73356190,-0.60581760,-0.58242509
56663.05902778,0.73715339,-0.61090681,-0.57246834
56663.05914352,0.74066313,-0.61592827,-0.56244792
56663.05925926,0.74409071,-0.62088139,-0.55236495
56663.05937500,0.74743574,-0.62576565,-0.54222054
56663.05949074,0.75069786,-0.63058047,-0.53201582
56663.05960648,0.75387669,-0.63532533,-0.52175191
56663.05972222,0.75697186,-0.63999968,-0.51142996
56663.05983796,0.75998303,-0.64460302,-0.50105110
56663.05995370,0.76290987,-0.64913481,-0.49061649
56663.06006944,0.76575202,-0.65359455,-0.48012728
56663.06018519,0.76850918,-0.65798173,-0.46958464
56663.06030093,0.77118102,-0.66229587,-0.45898973
56663.06041667,0.77376725,-0.66653648,-0.44834372
56663.06053241,0.77626757,-0.67070309,-0.43764781
56663.06064815,0.77868170,-0.67479521,-0.42690317
56663.06076389,0.78100935,-0.67881240,-0.41611100
56663.06087963,0.78325027,-0.68275420,-0.40527250
56663.06099537,0.78540419,-0.68662016,-0.39438886
56663.06111111,0.78747088,-0.69040986,-0.38346130
56663.06122685,0.78945009,-0.69412285,-0.37249103
56663.06134259,0.79134159,-0.69775873,-0.36147928
56663.06145833,0.79314518,-0.70131709,-0.35042725
56663.06157407,0.79486064,-0.70479752,-0.33933619
56663.06168981,0.79648777,-0.70819963,-0.32820731
56663.06180556,0.79802639,-0.71152303,-0.31704187
56663.06192130,0.79947632,-0.71476736,-0.30584110
56663.06203704,0.80083739,-0.71793224,-0.29460625
56663.06215278,0.80210944,-0.72101731,-0.28333857
56663.06226852,0.80329233,-0.72402224,-0.27203930
56663.06238426,0.80438591,-0.72694667,-0.26070971
56663.06250000,0.80539007,-0.72979027,-0.24935106
56663.06261574,0.80630467,-0.73255273,-0.23796462
56663.06273148,0.80712962,-0.73523373,-0.22655164
56663.06284722,0.80786480,-0.73783297,-0.21511340
56663.06296296,0.80851015,-0.74035015,-0.20365118
56663.06307870,0.80906557,-0.74278499,-0.19216625
56663.06319444,0.80953101,-0.74513721,-0.18065988
56663.06331019,0.80990639,-0.74740654,-0.16913337
56663.06342593,0.81019169,-0.74959273,-0.15758800
56663.06354167,0.81038684,-0.75169553,-0.14602505
56663.06365741,0.81049184,-0.75371469,-0.13444581
56663.06377315,0.81050666,-0.75564999,-0.12285157
56663.06388889,0.81043129,-0.75750121,-0.11124363
56663.06400463,0.81026575,-0.75926814,-0.09962327
56663.06412037,0.81001003,-0.76095057,-0.08799180
56663.06423611,0.80966417,-0.76254832,-0.07635052
56663.06435185,0.80922819,-0.76406119,-0.06470071
56663.06446759,0.80870215,-0.76548903,-0.05304368
56663.06458333,0.80808609,-0.76683165,-0.04138074
56663.06469907,0.80738007,-0.76808892,-0.02971318
56663.06481481,0.80658418,-0.76926068,-0.01804230
56663.06493056,0.80569850,-0.77034680,-0.00636940
56663.06504630,0.80472311,-0.77134716,0.00530420
56663.06516204,0.80365813,-0.77226164,0.01697721
56663.06527778,0.80250367,-0.77309013,0.02864833
56663.06539352,0.80125985,-0.77383254,0.04031624
56663.06550926,0.79992680,-0.77448878,0.05197966
56663.06562500,0.79850468,-0.77505878,0.06363727
56663.06574074,0.79699363,-0.77554246,0.07528777
56663.06585648,0.79539382,-0.77593977,0.08692987
56663.06597222,0.79370543,-0.77625066,0.09856226
56663.06608796,0.79192864,-0.77647510,0.11018364
56663.06620370,0.79006363,-0.77661305,0.12179272
56663.06631944,0.78811063,-0.77666450,0.13338819
56663.06643519,0.78606984,-0.77662944,0.14496877
56663.06655093,0.78394149,-0.77650786,0.15653316
56663.06666667,0.78172580,-0.77629979,0.16808006
56663.06678241,0.77942303,-0.77600523,0.17960819
56663.06689815,0.77703343,-0.77562423,0.19111625
56663.06701389,0.77455726,-0.77515682,0.20260297
56663.06712963,0.77199479,-0.77460304,0.21406705
56663.06724537,0.76934631,-0.77396296,0.22550723
56663.06736111,0.76661211,-0.77323665,0.23692220
56663.06747685,0.76379250,-0.77242419,0.24831072
56663.06759259,0.76088778,-0.77152566,0.25967149
56663.06770833,0.75789827,-0.77054117,0.27100325
56663.06782407,0.75482432,-0.76947082,0.28230473
56663.06793981,0.75166625,-0.76831472,0.29357467
56663.06805556,0.74842442,-0.76707301,0.30481181
56663.06817130,0.74509918,-0.76574582,0.31601490
56663.06828704,0.74169092,-0.76433331,0.32718267
56663.06840278,0.73820000,-0.76283561,0.33831389
56663.06851852,0.73462681,-0.76125291,0.34940731
56663.06863426,0.73097176,-0.75958537,0.36046168
56663.06875000,0.72723523,-0.75783318,0.37147578
56663.06886574,0.72341767,-0.75599654,0.38244837
56663.06898148,0.71951947,-0.75407564,0.39337822
56663.06909722,0.71554109,-0.75207071,0.40426412
56663.06921296,0.71148296,-0.74998196,0.41510484
56663.06932870,0.70734553,-0.74780962,0.42589918
56663.06944444,0.70312926,-0.74555395,0.43664593
56663.06956019,0.69883463,-0.74321518,0.44734388
56663.06967593,0.69446211,-0.74079358,0.45799184
56663.06979167,0.69001219,-0.73828942,0.46858862
56663.06990741,0.68548537,-0.73570298,0.47913304
56663.07002315,0.68088214,-0.73303454,0.48962392
56663.07013889,0.67620302,-0.73028441,0.50006009
56663.07025463,0.67144854,-0.72745288,0.51044037
56663.07037037,0.66661922,-0.72454028,0.52076361
56663.07048611,0.66171560,-0.72154693,0.53102866
56663.07060185,0.65673823,-0.71847316,0.54123437
56663.07071759,0.65168766,-0.71531932,0.55137960
56663.07083333,0.64656446,-0.71208576,0.56146321
56663.07094907,0.64136919,-0.70877284,0.57148408
56663.07106481,0.63610244,-0.70538092,0.58144109
56663.07118056,0.63076479,-0.70191040,0.59133313
56663.07129630,0.62535685,-0.69836165,0.60115909
56663.07141204,0.61987920,-0.69473506,0.61091787
56663.07152778,0.61433247,-0.69103106,0.62060839
56663.07164352,0.60871727,-0.68725004,0.63022956
56663.07175926,0.60303423,-0.68339244,0.63978032
56663.07187500,0.59728398,-0.67945867,0.64925958
56663.07199074,0.59146717,-0.67544919,0.65866629
56663.07210648,0.58558443,-0.67136444,0.66799941
56663.07222222,0.57963644,-0.66720488,0.67725789
56663.07233796,0.57362385,-0.66297096,0.68644070
56663.07245370,0.56754734,-0.65866317,0.69554681
56663.07256944,0.56140758,-0.65428198,0.70457521
56663.07268519,0.55520525,-0.64982788,0.71352489
56663.07280093,0.54894106,-0.64530138,0.72239485
56663.07291667,0.54261569,-0.64070297,0.73118409
56663.07303241,0.53622985,-0.63603317,0.73989165
56663.07314815,0.52978427,-0.63129251,0.74851655
56663.07326389,0.52327964,-0.62648150,0.75705782
56663.07337963,0.51671671,-0.62160070,0.76551452
56663.07349537,0.51009621,-0.61665064,0.77388570
56663.07361111,0.50341887,-0.61163187,0.78217043
56663.07372685,0.49668543,-0.60654497,0.79036778
56663.07384259,0.48989665,-0.60139048,0.79847683
56663.07395833,0.48305329,-0.59616900,0.80649670
56663.07407407,0.47615611,-0.59088111,0.81442647
56663.07418981,0.46920588,-0.58552739,0.82226527
56663.07430556,0.46220337,-0.58010844,0.83001223
56663.07442130,0.45514937,-0.57462486,0.83766648
56663.07453704,0.44804466,-0.56907728,0.84522716
56663.07465278,0.44089004,-0.56346631,0.85269344
56663.07476852,0.43368630,-0.55779257,0.86006448
56663.07488426,0.42643425,-0.55205671,0.86733946
56663.07500000,0.41913469,-0.54625935,0.87451758
56663.07511574,0.41178844,-0.54040115,0.88159802
56663.07523148,0.40439632,-0.53448276,0.88858001
56663.07534722,0.39695916,-0.52850484,0.89546277
56663.07546296,0.38947777,-0.52246806,0.90224552
56663.07557870,0.38195301,-0.51637309,0.90892752
56663.07569444,0.37438570,-0.51022062,0.91550802
56663.07581019,0.36677669,-0.50401132,0.92198629
56663.07592593,0.35912683,-0.49774589,0.92836161
56663.07604167,0.35143696,-0.49142504,0.93463326
56663.07615741,0.34370796,-0.48504946,0.94080055
56663.07627315,0.33594068,-0.47861987,0.94686279
56663.07638889,0.32813598,-0.47213698,0.95281932
56663.07650463,0.32029474,-0.46560152,0.95866945
56663.07662037,0.31241783,-0.45901422,0.96441256
56663.07673611,0.30450612,-0.45237581,0.97004799
56663.07685185,0.29656051,-0.44568703,0.97557512
56663.07696759,0.28858186,-0.43894863,0.98099333
56663.07708333,0.28057109,-0.43216136,0.98630203
56663.07719907,0.27252907,-0.42532597,0.99150061
56663.07731481,0.26445670,-0.41844323,0.99658852
56663.07743056,0.25635488,-0.41151391,1.00156517
56663.07754630,0.24822452,-0.40453877,1.00643001
56663.07766204,0.24006651,-0.39751860,1.01118251
56663.07777778,0.23188178,-0.39045418,1.01582214
56663.07789352,0.22367123,-0.38334629,1.02034837
56663.07800926,0.21543577,-0.37619573,1.02476071
56663.07812500,0.20717632,-0.36900329,1.02905867
56663.07824074,0.19889381,-0.36176978,1.03324177
56663.07835648,0.19058915,-0.35449600,1.03730955
56663.07847222,0.18226327,-0.34718277,1.04126154
56663.07858796,0.17391710,-0.33983089,1.04509732
56663.07870370,0.16555156,-0.33244118,1.04881646
56663.07881944,0.15716759,-0.32501448,1.05241854
56663.07893519,0.14876612,-0.31755160,1.05590317
56663.07905093,0.14034809,-0.31005338,1.05926995
56663.07916667,0.13191444,-0.30252065,1.06251852
56663.07928241,0.12346609,-0.29495426,1.06564851
56663.07939815,0.11500400,-0.28735503,1.06865958
56663.07951389,0.10652911,-0.27972383,1.07155138
56663.07962963,0.09804235,-0.27206150,1.07432361
56663.07974537,0.08954468,-0.26436890,1.07697595
56663.07986111,0.08103703,-0.25664687,1.07950810
56663.07997685,0.07252036,-0.24889629,1.08191979
56663.08009259,0.06399562,-0.24111801,1.08421075
56663.08020833,0.05546375,-0.23331290,1.08638073
56663.08032407,0.04692571,-0.22548182,1.08842947
56663.08043981,0.03838243,-0.21762566,1.09035677
56663.08055556,0.02983488,-0.20974528,1.09216239
56663.08067130,0.02128401,-0.20184156,1.09384615
56663.08078704,0.01273076,-0.19391539,1.09540785
56663.08090278,0.00417609,-0.18596764,1.09684732
56663.08101852,-0.00437904,-0.17799919,1.09816441
56663.08113426,-0.01293370,-0.17001095,1.09935896
56663.08125000,-0.02148692,-0.16200378,1.10043084
56663.08136574,-0.03003775,-0.15397860,1.10137994
56663.08148148,-0.03858524,-0.14593628,1.10220614
56663.08159722,-0.04712845,-0.13787772,1.10290936
56663.08171296,-0.05566641,-0.12980383,1.10348952
56663.08182870,-0.06419819,-0.12171550,1.10394656
56663.08194444,-0.07272282,-0.11361362,1.10428042
56663.08206019,-0.08123937,-0.10549911,1.10449106
56663.08217593,-0.08974687,-0.09737286,1.10457847
56663.08229167,-0.09824440,-0.08923578,1.10454263
56663.08240741,-0.10673100,-0.08108877,1.10438354
56663.08252315,-0.11520572,-0.07293275,1.10410124
56663.08263889,-0.12366763,-0.06476861,1.10369573
56663.08275463,-0.13211578,-0.05659727,1.10316708
56663.08287037,-0.14054923,-0.04841964,1.10251534
56663.08298611,-0.14896705,-0.04023662,1.10174058
56663.08310185,-0.15736829,-0.03204913,1.10084289
56663.08321759,-0.16575202,-0.02385807,1.09982236
56663.08333333,-0.17411731,-0.01566437,1.09867912
56663.08344907,-0.18246323,-0.00746893,1.09741328
56663.08356481,-0.19078885,0.00072734,1.09602499
56663.08368056,-0.19909324,0.00892353,1.09451440
56663.08379630,-0.20737547,0.01711871,1.09288168
56663.08391204,-0.21563463,0.02531199,1.09112701
56663.08402778,-0.22386980,0.03350244,1.08925059
56663.08414352,-0.23208005,0.04168917,1.08725262
56663.08425926,-0.24026448,0.04987124,1.08513332
56663.08437500,-0.24842218,0.05804777,1.08289293
56663.08449074,-0.25655223,0.06621782,1.08053171
56663.08460648,-0.26465373,0.07438051,1.07804990
56663.08472222,-0.27272577,0.08253491,1.07544779
56663.08483796,-0.28076747,0.09068011,1.07272566
56663.08495370,-0.28877792,0.09881523,1.06988382
56663.08506944,-0.29675624,0.10693933,1.06692259
56663.08518519,-0.30470152,0.11505153,1.06384228
56663.08530093,-0.31261290,0.12315092,1.06064325
56663.08541667,-0.32048948,0.13123660,1.05732584
56663.08553241,-0.32833039,0.13930767,1.05389044
56663.08564815,-0.33613476,0.14736322,1.05033741
56663.08576389,-0.34390172,0.15540237,1.04666715
56663.08587963,-0.35163040,0.16342421,1.04288007
56663.08599537,-0.35931993,0.17142785,1.03897660
56663.08611111,-0.36696948,0.17941241,1.03495715
56663.08622685,-0.37457817,0.18737699,1.03082219
56663.08634259,-0.38214517,0.19532071,1.02657217
56663.08645833,-0.38966963,0.20324268,1.02220756
56663.08657407,-0.39715071,0.21114201,1.01772885
56663.08668981,-0.40458758,0.21901784,1.01313653
56663.08680556,-0.41197941,0.22686927,1.00843112
56663.08692130,-0.41932538,0.23469545,1.00361314
56663.08703704,-0.42662466,0.24249548,0.99868312
56663.08715278,-0.43387644,0.25026852,0.99364161
56663.08726852,-0.44107992,0.25801368,0.98848917
56663.08738426,-0.44823429,0.26573011,0.98322638
56663.08750000,-0.45533876,0.27341695,0.97785382
56663.08761574,-0.46239252,0.28107334,0.97237208
56663.08773148,-0.46939480,0.28869842,0.96678178
56663.08784722,-0.47634481,0.29629136,0.96108354
56663.08796296,-0.48324178,0.30385129,0.95527800
56663.08807870,-0.49008494,0.31137738,0.94936579
56663.08819444,-0.49687353,0.31886879,0.94334757
56663.08831019,-0.50360679,0.32632469,0.93722402
56663.08842593,-0.51028396,0.33374424,0.93099582
56663.08854167,-0.51690430,0.34112662,0.92466366
56663.08865741,-0.52346708,0.34847100,0.91822824
56663.08877315,-0.52997156,0.35577656,0.91169028
56663.08888889,-0.53641702,0.36304249,0.90505051
56663.08900463,-0.54280273,0.37026799,0.89830966
56663.08912037,-0.54912798,0.37745224,0.89146850
56663.08923611,-0.55539208,0.38459444,0.88452777
56663.08935185,-0.56159431,0.39169379,0.87748826
56663.08946759,-0.56773398,0.39874951,0.87035074
56663.08958333,-0.57381042,0.40576081,0.86311602
56663.08969907,-0.57982294,0.41272690,0.85578489
56663.08981481,-0.58577087,0.41964701,0.84835817
56663.08993056,-0.59165355,0.42652037,0.84083670
56663.09004630,-0.59747031,0.43334621,0.83322130
56663.09016204,-0.60322052,0.44012377,0.82551283
56663.09027778,-0.60890353,0.44685229,0.81771215
56663.09039352,-0.61451870,0.45353102,0.80982012
56663.09050926,-0.62006540,0.46015921,0.80183764
56663.09062500,-0.62554302,0.46673613,0.79376557
56663.09074074,-0.63095095,0.47326105,0.78560483
56663.09085648,-0.63628858,0.47973323,0.77735633
56663.09097222,-0.64155532,0.48615195,0.76902098
56663.09108796,-0.64675057,0.49251650,0.76059972
56663.09120370,-0.65187375,0.49882617,0.75209348
56663.09131944,-0.65692431,0.50508025,0.74350321
56663.09143519,-0.66190166,0.51127804,0.73482987
56663.09155093,-0.66680525,0.51741886,0.72607444
56663.09166667,-0.67163454,0.52350201,0.71723787
56663.09178241,-0.67638899,0.52952682,0.70832117
56663.09189815,-0.68106807,0.53549262,0.69932533
56663.09201389,-0.68567124,0.54139874,0.69025134
56663.09212963,-0.69019801,0.54724452,0.68110023
56663.09224537,-0.69464786,0.55302931,0.67187301
56663.09236111,-0.69902029,0.55875246,0.66257072
56663.09247685,-0.70331483,0.56441334,0.65319438
56663.09259259,-0.70753098,0.57001131,0.64374506
56663.09270833,-0.71166828,0.57554575,0.63422380
56663.09282407,-0.71572626,0.58101604,0.62463167
56663.09293981,-0.71970448,0.58642157,0.61496974
56663.09305556,-0.72360248,0.59176174,0.60523909
56663.09317130,-0.72741983,0.59703595,0.59544080
56663.09328704,-0.73115612,0.60224362,0.58557597
56663.09340278,-0.73481091,0.60738415,0.57564570
56663.09351852,-0.73838380,0.61245699,0.56565110
56663.09363426,-0.74187439,0.61746156,0.55559328
56663.09375000,-0.74528230,0.62239731,0.54547338
56663.09386574,-0.74860714,0.62726368,0.53529252
56663.09398148,-0.75184854,0.63206013,0.52505183
56663.09409722,-0.75500614,0.63678613,0.51475247
56663.09421296,-0.75807959,0.64144116,0.50439558
56663.09432870,-0.76106855,0.64602468,0.49398233
56663.09444444,-0.76397267,0.65053619,0.48351386
56663.09456019,-0.76679165,0.65497520,0.47299137
56663.09467593,-0.76952516,0.65934119,0.46241601
56663.09479167,-0.77217290,0.66363370,0.45178897
56663.09490741,-0.77473457,0.66785223,0.44111145
56663.09502315,-0.77720989,0.67199632,0.43038463
56663.09513889,-0.77959859,0.67606551,0.41960971
56663.09525463,-0.78190040,0.68005935,0.40878790
56663.09537037,-0.78411505,0.68397738,0.39792041
56663.09548611,-0.78624232,0.68781918,0.38700845
56663.09560185,-0.78828196,0.69158432,0.37605324
56663.09571759,-0.79023373,0.69527237,0.36505600
56663.09583333,-0.79209744,0.69888293,0.35401797
56663.09594907,-0.79387287,0.70241560,0.34294039
56663.09606481,-0.79555982,0.70586999,0.33182448
56663.09618056,-0.79715811,0.70924570,0.32067149
56663.09629630,-0.79866755,0.71254237,0.30948267
56663.09641204,-0.80008800,0.71575963,0.29825927
56663.09652778,-0.80141927,0.71889712,0.28700254
56663.09664352,-0.80266124,0.72195449,0.27571374
56663.09675926,-0.80381377,0.72493142,0.26439413
56663.09687500,-0.80487672,0.72782755,0.25304499
56663.09699074,-0.80584998,0.73064258,0.24166757
56663.09710648,-0.80673345,0.73337620,0.23026315
56663.09722222,-0.80752702,0.73602809,0.21883301
56663.09733796,-0.80823062,0.73859798,0.20737842
56663.09745370,-0.80884416,0.74108556,0.19590066
56663.09756944,-0.80936758,0.74349058,0.18440102
56663.09768519,-0.80980083,0.74581275,0.17288077
56663.09780093,-0.81014386,0.74805184,0.16134121
56663.09791667,-0.81039663,0.75020758,0.14978364
56663.09803241,-0.81055912,0.75227975,0.13820933
56663.09814815,-0.81063131,0.75426811,0.12661958
56663.09826389,-0.81061320,0.75617245,0.11501569
56663.09837963,-0.81050480,0.75799256,0.10339896
56663.09849537,-0.81030612,0.75972823,0.09177067
56663.09861111,-0.81001718,0.76137929,0.08013214
56663.09872685,-0.80963802,0.76294554,0.06848466
56663.09884259,-0.80916869,0.76442682,0.05682953
56663.09895833,-0.80860925,0.76582296,0.04516805
56663.09907407,-0.80795975,0.76713382,0.03350153
56663.09918981,-0.80722028,0.76835925,0.02183127
56663.09930556,-0.80639092,0.76949912,0.01015857
56663.09942130,-0.80547177,0.77055331,-0.00151526
