# File: FlockThesis/ephem_FlockTLE.dat
#
# Ephemeris generated from TLE input file: C:/Users/jonat/OneDrive/Documents/MATLAB/ThesisCode/SatObs/SGP4_matlab/FlockTLE.txt
# Propagator: SatEph
#
# Time format:              Modified Julian Date
# Coordinate system:        GEI (Geocentric Equatorial Inertial) Cartesian in Earth radii
# Data Delimiter:           comma
#
# datetime(mjd),posx(Re),posy(Re),posz(Re)
55202.91192130,0.49251341,0.19490999,-1.01180826
55202.91203704,0.50281012,0.19578724,-1.00655862
55202.91215278,0.51305509,0.19664435,-1.00120515
55202.91226852,0.52324726,0.19748124,-0.99574838
55202.91238426,0.53338558,0.19829781,-0.99018887
55202.91250000,0.54346900,0.19909398,-0.98452719
55202.91261574,0.55349649,0.19986966,-0.97876393
55202.91273148,0.56346700,0.20062478,-0.97289966
55202.91284722,0.57337950,0.20135925,-0.96693499
55202.91296296,0.58323298,0.20207301,-0.96087052
55202.91307870,0.59302641,0.20276596,-0.95470688
55202.91319444,0.60275878,0.20343805,-0.94844469
55202.91331019,0.61242908,0.20408920,-0.94208460
55202.91342593,0.62203632,0.20471934,-0.93562726
55202.91354167,0.63157951,0.20532840,-0.92907332
55202.91365741,0.64105764,0.20591633,-0.92242345
55202.91377315,0.65046975,0.20648305,-0.91567834
55202.91388889,0.65981486,0.20702851,-0.90883868
55202.91400463,0.66909201,0.20755266,-0.90190516
55202.91412037,0.67830022,0.20805543,-0.89487850
55202.91423611,0.68743855,0.20853677,-0.88775941
55202.91435185,0.69650606,0.20899664,-0.88054862
55202.91446759,0.70550180,0.20943498,-0.87324687
55202.91458333,0.71442483,0.20985174,-0.86585492
55202.91469907,0.72327425,0.21024688,-0.85837350
55202.91481481,0.73204911,0.21062037,-0.85080340
55202.91493056,0.74074853,0.21097215,-0.84314539
55202.91504630,0.74937159,0.21130219,-0.83540024
55202.91516204,0.75791741,0.21161045,-0.82756877
55202.91527778,0.76638508,0.21189691,-0.81965176
55202.91539352,0.77477374,0.21216153,-0.81165003
55202.91550926,0.78308252,0.21240428,-0.80356440
55202.91562500,0.79131054,0.21262513,-0.79539570
55202.91574074,0.79945696,0.21282406,-0.78714477
55202.91585648,0.80752093,0.21300105,-0.77881246
55202.91597222,0.81550161,0.21315607,-0.77039961
55202.91608796,0.82339817,0.21328912,-0.76190710
55202.91620370,0.83120978,0.21340017,-0.75333580
55202.91631944,0.83893565,0.21348920,-0.74468658
55202.91643519,0.84657496,0.21355622,-0.73596033
55202.91655093,0.85412692,0.21360121,-0.72715795
55202.91666667,0.86159074,0.21362416,-0.71828035
55202.91678241,0.86896564,0.21362508,-0.70932844
55202.91689815,0.87625086,0.21360395,-0.70030314
55202.91701389,0.88344563,0.21356078,-0.69120537
55202.91712963,0.89054921,0.21349557,-0.68203607
55202.91724537,0.89756086,0.21340833,-0.67279618
55202.91736111,0.90447984,0.21329905,-0.66348667
55202.91747685,0.91130544,0.21316777,-0.65410847
55202.91759259,0.91803693,0.21301447,-0.64466256
55202.91770833,0.92467363,0.21283919,-0.63514992
55202.91782407,0.93121482,0.21264192,-0.62557151
55202.91793981,0.93765984,0.21242271,-0.61592833
55202.91805556,0.94400801,0.21218155,-0.60622137
55202.91817130,0.95025866,0.21191848,-0.59645164
55202.91828704,0.95641114,0.21163353,-0.58662012
55202.91840278,0.96246481,0.21132671,-0.57672785
55202.91851852,0.96841903,0.21099806,-0.56677584
55202.91863426,0.97427318,0.21064762,-0.55676512
55202.91875000,0.98002665,0.21027541,-0.54669671
55202.91886574,0.98567883,0.20988147,-0.53657166
55202.91898148,0.99122914,0.20946584,-0.52639102
55202.91909722,0.99667699,0.20902857,-0.51615582
55202.91921296,1.00202180,0.20856969,-0.50586714
55202.91932870,1.00726303,0.20808926,-0.49552603
55202.91944444,1.01240011,0.20758731,-0.48513355
55202.91956019,1.01743252,0.20706391,-0.47469079
55202.91967593,1.02235972,0.20651909,-0.46419882
55202.91979167,1.02718119,0.20595293,-0.45365872
55202.91990741,1.03189642,0.20536547,-0.44307159
55202.92002315,1.03650493,0.20475677,-0.43243852
55202.92013889,1.04100623,0.20412689,-0.42176060
55202.92025463,1.04539984,0.20347590,-0.41103895
55202.92037037,1.04968529,0.20280387,-0.40027467
55202.92048611,1.05386215,0.20211085,-0.38946887
55202.92060185,1.05792997,0.20139693,-0.37862267
55202.92071759,1.06188832,0.20066217,-0.36773719
55202.92083333,1.06573677,0.19990665,-0.35681357
55202.92094907,1.06947494,0.19913044,-0.34585292
55202.92106481,1.07310242,0.19833363,-0.33485640
55202.92118056,1.07661882,0.19751629,-0.32382512
55202.92129630,1.08002379,0.19667851,-0.31276024
55202.92141204,1.08331695,0.19582037,-0.30166291
55202.92152778,1.08649795,0.19494196,-0.29053426
55202.92164352,1.08956647,0.19404337,-0.27937546
55202.92175926,1.09252217,0.19312469,-0.26818766
55202.92187500,1.09536475,0.19218602,-0.25697203
55202.92199074,1.09809390,0.19122744,-0.24572971
55202.92210648,1.10070933,0.19024907,-0.23446188
55202.92222222,1.10321076,0.18925099,-0.22316971
55202.92233796,1.10559792,0.18823332,-0.21185437
55202.92245370,1.10787057,0.18719614,-0.20051703
55202.92256944,1.11002846,0.18613958,-0.18915887
55202.92268519,1.11207135,0.18506374,-0.17778106
55202.92280093,1.11399904,0.18396873,-0.16638479
55202.92291667,1.11581131,0.18285465,-0.15497124
55202.92303241,1.11750797,0.18172164,-0.14354159
55202.92314815,1.11908884,0.18056979,-0.13209703
55202.92326389,1.12055374,0.17939924,-0.12063874
55202.92337963,1.12190252,0.17821009,-0.10916793
55202.92349537,1.12313504,0.17700248,-0.09768577
55202.92361111,1.12425115,0.17577652,-0.08619347
55202.92372685,1.12525073,0.17453235,-0.07469221
55202.92384259,1.12613369,0.17327008,-0.06318318
55202.92395833,1.12689991,0.17198986,-0.05166760
55202.92407407,1.12754932,0.17069180,-0.04014664
55202.92418981,1.12808184,0.16937606,-0.02862151
55202.92430556,1.12849741,0.16804275,-0.01709341
55202.92442130,1.12879598,0.16669202,-0.00556353
55202.92453704,1.12897751,0.16532401,0.00596693
55202.92465278,1.12904199,0.16393886,0.01749676
55202.92476852,1.12898939,0.16253671,0.02902478
55202.92488426,1.12881973,0.16111770,0.04054978
55202.92500000,1.12853300,0.15968199,0.05207056
55202.92511574,1.12812924,0.15822971,0.06358593
55202.92523148,1.12760849,0.15676103,0.07509469
55202.92534722,1.12697079,0.15527608,0.08659564
55202.92546296,1.12621621,0.15377503,0.09808758
55202.92557870,1.12534481,0.15225804,0.10956933
55202.92569444,1.12435669,0.15072524,0.12103968
55202.92581019,1.12325194,0.14917681,0.13249744
55202.92592593,1.12203067,0.14761291,0.14394143
55202.92604167,1.12069302,0.14603369,0.15537044
55202.92615741,1.11923910,0.14443933,0.16678330
55202.92627315,1.11766907,0.14282997,0.17817881
55202.92638889,1.11598309,0.14120580,0.18955579
55202.92650463,1.11418133,0.13956698,0.20091305
55202.92662037,1.11226397,0.13791367,0.21224942
55202.92673611,1.11023121,0.13624606,0.22356370
55202.92685185,1.10808326,0.13456430,0.23485473
55202.92696759,1.10582033,0.13286858,0.24612134
55202.92708333,1.10344267,0.13115908,0.25736234
55202.92719907,1.10095050,0.12943596,0.26857656
55202.92731481,1.09834409,0.12769941,0.27976285
55202.92743056,1.09562371,0.12594960,0.29092003
55202.92754630,1.09278964,0.12418672,0.30204695
55202.92766204,1.08984216,0.12241096,0.31314244
55202.92777778,1.08678159,0.12062248,0.32420536
55202.92789352,1.08360823,0.11882149,0.33523454
55202.92800926,1.08032241,0.11700816,0.34622885
55202.92812500,1.07692448,0.11518269,0.35718713
55202.92824074,1.07341479,0.11334526,0.36810826
55202.92835648,1.06979369,0.11149606,0.37899108
55202.92847222,1.06606157,0.10963529,0.38983446
55202.92858796,1.06221880,0.10776314,0.40063729
55202.92870370,1.05826578,0.10587980,0.41139843
55202.92881944,1.05420294,0.10398547,0.42211676
55202.92893519,1.05003067,0.10208034,0.43279117
55202.92905093,1.04574942,0.10016461,0.44342055
55202.92916667,1.04135964,0.09823849,0.45400379
55202.92928241,1.03686176,0.09630216,0.46453979
55202.92939815,1.03225627,0.09435583,0.47502745
55202.92951389,1.02754364,0.09239971,0.48546568
55202.92962963,1.02272435,0.09043399,0.49585339
55202.92974537,1.01779891,0.08845888,0.50618951
55202.92986111,1.01276783,0.08647459,0.51647295
55202.92997685,1.00763163,0.08448131,0.52670265
55202.93009259,1.00239084,0.08247926,0.53687755
55202.93020833,0.99704600,0.08046865,0.54699658
55202.93032407,0.99159768,0.07844968,0.55705868
55202.93043981,0.98604643,0.07642257,0.56706283
55202.93055556,0.98039284,0.07438751,0.57700796
55202.93067130,0.97463748,0.07234473,0.58689305
55202.93078704,0.96878097,0.07029444,0.59671707
55202.93090278,0.96282390,0.06823684,0.60647900
55202.93101852,0.95676689,0.06617216,0.61617782
55202.93113426,0.95061057,0.06410061,0.62581252
55202.93125000,0.94435559,0.06202239,0.63538211
55202.93136574,0.93800259,0.05993774,0.64488558
55202.93148148,0.93155224,0.05784685,0.65432194
55202.93159722,0.92500519,0.05574996,0.66369022
55202.93171296,0.91836214,0.05364728,0.67298944
55202.93182870,0.91162377,0.05153902,0.68221863
55202.93194444,0.90479079,0.04942541,0.69137684
55202.93206019,0.89786389,0.04730666,0.70046311
55202.93217593,0.89084381,0.04518300,0.70947650
55202.93229167,0.88373128,0.04305464,0.71841606
55202.93240741,0.87652702,0.04092181,0.72728088
55202.93252315,0.86923180,0.03878472,0.73607002
55202.93263889,0.86184636,0.03664360,0.74478258
55202.93275463,0.85437148,0.03449868,0.75341765
55202.93287037,0.84680793,0.03235017,0.76197433
55202.93298611,0.83915650,0.03019829,0.77045173
55202.93310185,0.83141798,0.02804327,0.77884898
55202.93321759,0.82359318,0.02588534,0.78716519
55202.93333333,0.81568291,0.02372472,0.79539951
55202.93344907,0.80768800,0.02156162,0.80355108
55202.93356481,0.79960927,0.01939628,0.81161904
55202.93368056,0.79144756,0.01722893,0.81960258
55202.93379630,0.78320372,0.01505977,0.82750084
55202.93391204,0.77487862,0.01288905,0.83531302
55202.93402778,0.76647310,0.01071699,0.84303831
55202.93414352,0.75798806,0.00854380,0.85067589
55202.93425926,0.74942436,0.00636972,0.85822498
55202.93437500,0.74078290,0.00419498,0.86568480
55202.93449074,0.73206457,0.00201979,0.87305456
55202.93460648,0.72327029,-0.00015562,0.88033351
55202.93472222,0.71440096,-0.00233101,0.88752088
55202.93483796,0.70545751,-0.00450617,0.89461594
55202.93495370,0.69644087,-0.00668087,0.90161794
55202.93506944,0.68735196,-0.00885489,0.90852616
55202.93518519,0.67819175,-0.01102799,0.91533988
55202.93530093,0.66896117,-0.01319996,0.92205839
55202.93541667,0.65966119,-0.01537057,0.92868100
55202.93553241,0.65029278,-0.01753958,0.93520702
55202.93564815,0.64085690,-0.01970679,0.94163577
55202.93576389,0.63135454,-0.02187196,0.94796658
55202.93587963,0.62178668,-0.02403487,0.95419881
55202.93599537,0.61215431,-0.02619529,0.96033179
55202.93611111,0.60245845,-0.02835300,0.96636490
55202.93622685,0.59270008,-0.03050778,0.97229751
55202.93634259,0.58288024,-0.03265941,0.97812900
55202.93645833,0.57299993,-0.03480765,0.98385877
55202.93657407,0.56306018,-0.03695229,0.98948623
55202.93668981,0.55306203,-0.03909311,0.99501079
55202.93680556,0.54300651,-0.04122987,1.00043188
55202.93692130,0.53289467,-0.04336237,1.00574893
55202.93703704,0.52272755,-0.04549038,1.01096139
55202.93715278,0.51250622,-0.04761368,1.01606873
55202.93726852,0.50223173,-0.04973205,1.02107042
55202.93738426,0.49190514,-0.05184527,1.02596593
55202.93750000,0.48152754,-0.05395312,1.03075476
55202.93761574,0.47109999,-0.05605539,1.03543641
55202.93773148,0.46062359,-0.05815184,1.04001039
55202.93784722,0.45009941,-0.06024228,1.04447624
55202.93796296,0.43952855,-0.06232647,1.04883349
55202.93807870,0.42891211,-0.06440421,1.05308168
55202.93819444,0.41825118,-0.06647528,1.05722038
55202.93831019,0.40754688,-0.06853946,1.06124916
55202.93842593,0.39680031,-0.07059655,1.06516760
55202.93854167,0.38601260,-0.07264632,1.06897529
55202.93865741,0.37518485,-0.07468856,1.07267185
55202.93877315,0.36431819,-0.07672307,1.07625687
55202.93888889,0.35341375,-0.07874963,1.07973001
55202.93900463,0.34247267,-0.08076803,1.08309088
55202.93912037,0.33149607,-0.08277807,1.08633916
55202.93923611,0.32048509,-0.08477953,1.08947449
55202.93935185,0.30944088,-0.08677220,1.09249655
55202.93946759,0.29836458,-0.08875589,1.09540504
55202.93958333,0.28725734,-0.09073038,1.09819965
55202.93969907,0.27612032,-0.09269547,1.10088008
55202.93981481,0.26495466,-0.09465096,1.10344607
55202.93993056,0.25376153,-0.09659664,1.10589734
55202.94004630,0.24254208,-0.09853232,1.10823364
55202.94016204,0.23129749,-0.10045778,1.11045473
55202.94027778,0.22002891,-0.10237284,1.11256038
55202.94039352,0.20873752,-0.10427729,1.11455037
55202.94050926,0.19742448,-0.10617094,1.11642450
55202.94062500,0.18609097,-0.10805358,1.11818256
55202.94074074,0.17473817,-0.10992503,1.11982437
55202.94085648,0.16336724,-0.11178509,1.12134978
55202.94097222,0.15197938,-0.11363357,1.12275861
55202.94108796,0.14057576,-0.11547028,1.12405072
55202.94120370,0.12915757,-0.11729501,1.12522598
55202.94131944,0.11772598,-0.11910760,1.12628426
55202.94143519,0.10628219,-0.12090784,1.12722545
55202.94155093,0.09482737,-0.12269556,1.12804947
55202.94166667,0.08336273,-0.12447056,1.12875621
55202.94178241,0.07188944,-0.12623266,1.12934561
55202.94189815,0.06040870,-0.12798168,1.12981760
55202.94201389,0.04892169,-0.12971744,1.13017214
55202.94212963,0.03742962,-0.13143976,1.13040918
55202.94224537,0.02593366,-0.13314846,1.13052871
55202.94236111,0.01443501,-0.13484335,1.13053071
55202.94247685,0.00293487,-0.13652428,1.13041517
55202.94259259,-0.00856557,-0.13819105,1.13018212
55202.94270833,-0.02006512,-0.13984351,1.12983156
55202.94282407,-0.03156259,-0.14148147,1.12936355
55202.94293981,-0.04305679,-0.14310477,1.12877812
55202.94305556,-0.05454652,-0.14471323,1.12807534
55202.94317130,-0.06603059,-0.14630670,1.12725528
55202.94328704,-0.07750782,-0.14788501,1.12631802
55202.94340278,-0.08897700,-0.14944798,1.12526365
55202.94351852,-0.10043695,-0.15099547,1.12409230
55202.94363426,-0.11188649,-0.15252731,1.12280406
55202.94375000,-0.12332442,-0.15404333,1.12139909
55202.94386574,-0.13474956,-0.15554339,1.11987753
55202.94398148,-0.14616073,-0.15702733,1.11823952
55202.94409722,-0.15755673,-0.15849499,1.11648524
55202.94421296,-0.16893639,-0.15994622,1.11461487
55202.94432870,-0.18029853,-0.16138087,1.11262861
55202.94444444,-0.19164196,-0.16279879,1.11052665
55202.94456019,-0.20296552,-0.16419984,1.10830922
55202.94467593,-0.21426802,-0.16558386,1.10597654
55202.94479167,-0.22554830,-0.16695071,1.10352885
55202.94490741,-0.23680518,-0.16830026,1.10096641
55202.94502315,-0.24803750,-0.16963236,1.09828948
55202.94513889,-0.25924408,-0.17094687,1.09549834
55202.94525463,-0.27042378,-0.17224366,1.09259327
55202.94537037,-0.28157541,-0.17352259,1.08957458
55202.94548611,-0.29269784,-0.17478353,1.08644257
55202.94560185,-0.30378991,-0.17602634,1.08319757
55202.94571759,-0.31485045,-0.17725091,1.07983992
55202.94583333,-0.32587833,-0.17845709,1.07636996
55202.94594907,-0.33687241,-0.17964477,1.07278805
55202.94606481,-0.34783153,-0.18081381,1.06909456
55202.94618056,-0.35875456,-0.18196411,1.06528988
55202.94629630,-0.36964037,-0.18309554,1.06137439
55202.94641204,-0.38048783,-0.18420798,1.05734850
55202.94652778,-0.39129581,-0.18530132,1.05321262
55202.94664352,-0.40206318,-0.18637543,1.04896720
55202.94675926,-0.41278884,-0.18743022,1.04461265
55202.94687500,-0.42347166,-0.18846557,1.04014944
55202.94699074,-0.43411054,-0.18948137,1.03557802
55202.94710648,-0.44470437,-0.19047751,1.03089887
55202.94722222,-0.45525206,-0.19145390,1.02611248
55202.94733796,-0.46575249,-0.19241043,1.02121933
55202.94745370,-0.47620460,-0.19334700,1.01621994
55202.94756944,-0.48660728,-0.19426351,1.01111482
55202.94768519,-0.49695946,-0.19515987,1.00590450
55202.94780093,-0.50726006,-0.19603598,1.00058952
55202.94791667,-0.51750802,-0.19689176,0.99517042
55202.94803241,-0.52770226,-0.19772711,0.98964778
55202.94814815,-0.53784172,-0.19854194,0.98402217
55202.94826389,-0.54792537,-0.19933617,0.97829416
55202.94837963,-0.55795213,-0.20010972,0.97246434
55202.94849537,-0.56792098,-0.20086251,0.96653333
55202.94861111,-0.57783088,-0.20159446,0.96050174
55202.94872685,-0.58768079,-0.20230548,0.95437019
55202.94884259,-0.59746970,-0.20299552,0.94813932
55202.94895833,-0.60719658,-0.20366449,0.94180978
55202.94907407,-0.61686042,-0.20431232,0.93538221
55202.94918981,-0.62646023,-0.20493895,0.92885729
55202.94930556,-0.63599499,-0.20554431,0.92223569
55202.94942130,-0.64546372,-0.20612833,0.91551811
55202.94953704,-0.65486543,-0.20669097,0.90870523
55202.94965278,-0.66419915,-0.20723215,0.90179776
55202.94976852,-0.67346391,-0.20775182,0.89479642
55202.94988426,-0.68265873,-0.20824992,0.88770194
55202.95000000,-0.69178267,-0.20872641,0.88051505
55202.95011574,-0.70083478,-0.20918124,0.87323650
55202.95023148,-0.70981411,-0.20961434,0.86586704
55202.95034722,-0.71871972,-0.21002569,0.85840744
55202.95046296,-0.72755071,-0.21041524,0.85085848
55202.95057870,-0.73630613,-0.21078294,0.84322093
55202.95069444,-0.74498509,-0.21112876,0.83549559
55202.95081019,-0.75358667,-0.21145265,0.82768326
55202.95092593,-0.76210999,-0.21175460,0.81978475
55202.95104167,-0.77055416,-0.21203455,0.81180089
55202.95115741,-0.77891829,-0.21229250,0.80373250
55202.95127315,-0.78720153,-0.21252840,0.79558042
55202.95138889,-0.79540300,-0.21274223,0.78734550
55202.95150463,-0.80352185,-0.21293397,0.77902859
55202.95162037,-0.81155723,-0.21310360,0.77063056
55202.95173611,-0.81950832,-0.21325110,0.76215228
55202.95185185,-0.82737428,-0.21337645,0.75359463
55202.95196759,-0.83515429,-0.21347965,0.74495850
55202.95208333,-0.84284755,-0.21356067,0.73624479
55202.95219907,-0.85045325,-0.21361952,0.72745441
55202.95231481,-0.85797061,-0.21365618,0.71858827
55202.95243056,-0.86539883,-0.21367065,0.70964729
55202.95254630,-0.87273714,-0.21366293,0.70063240
55202.95266204,-0.87998479,-0.21363302,0.69154453
55202.95277778,-0.88714102,-0.21358092,0.68238464
55202.95289352,-0.89420507,-0.21350663,0.67315368
55202.95300926,-0.90117623,-0.21341017,0.66385261
55202.95312500,-0.90805375,-0.21329154,0.65448239
55202.95324074,-0.91483694,-0.21315076,0.64504400
55202.95335648,-0.92152507,-0.21298784,0.63553842
55202.95347222,-0.92811745,-0.21280279,0.62596664
55202.95358796,-0.93461340,-0.21259563,0.61632966
55202.95370370,-0.94101224,-0.21236640,0.60662849
55202.95381944,-0.94731331,-0.21211510,0.59686412
55202.95393519,-0.95351594,-0.21184177,0.58703758
55202.95405093,-0.95961950,-0.21154643,0.57714989
55202.95416667,-0.96562335,-0.21122911,0.56720207
55202.95428241,-0.97152687,-0.21088985,0.55719518
55202.95439815,-0.97732943,-0.21052868,0.54713024
55202.95451389,-0.98303044,-0.21014564,0.53700830
55202.95462963,-0.98862931,-0.20974077,0.52683043
55202.95474537,-0.99412544,-0.20931411,0.51659767
55202.95486111,-0.99951828,-0.20886570,0.50631110
55202.95497685,-1.00480726,-0.20839560,0.49597179
55202.95509259,-1.00999182,-0.20790384,0.48558081
55202.95520833,-1.01507144,-0.20739049,0.47513924
55202.95532407,-1.02004558,-0.20685558,0.46464818
55202.95543981,-1.02491373,-0.20629919,0.45410871
55202.95555556,-1.02967537,-0.20572137,0.44352194
55202.95567130,-1.03433003,-0.20512217,0.43288897
55202.95578704,-1.03887720,-0.20450166,0.42221090
55202.95590278,-1.04331643,-0.20385990,0.41148885
55202.95601852,-1.04764725,-0.20319697,0.40072394
55202.95613426,-1.05186921,-0.20251292,0.38991728
55202.95625000,-1.05598187,-0.20180784,0.37907001
55202.95636574,-1.05998481,-0.20108179,0.36818324
55202.95648148,-1.06387761,-0.20033485,0.35725813
55202.95659722,-1.06765987,-0.19956710,0.34629580
55202.95671296,-1.07133120,-0.19877861,0.33529740
55202.95682870,-1.07489122,-0.19796947,0.32426407
55202.95694444,-1.07833955,-0.19713977,0.31319697
55202.95706019,-1.08167584,-0.19628959,0.30209724
55202.95717593,-1.08489976,-0.19541901,0.29096605
55202.95729167,-1.08801095,-0.19452814,0.27980455
55202.95740741,-1.09100911,-0.19361705,0.26861391
55202.95752315,-1.09389393,-0.19268586,0.25739529
55202.95763889,-1.09666510,-0.19173464,0.24614986
55202.95775463,-1.09932234,-0.19076352,0.23487880
55202.95787037,-1.10186537,-0.18977257,0.22358327
55202.95798611,-1.10429395,-0.18876191,0.21226446
55202.95810185,-1.10660781,-0.18773165,0.20092354
55202.95821759,-1.10880672,-0.18668189,0.18956170
55202.95833333,-1.11089045,-0.18561274,0.17818012
55202.95844907,-1.11285879,-0.18452430,0.16677998
55202.95856481,-1.11471155,-0.18341671,0.15536248
55202.95868056,-1.11644852,-0.18229006,0.14392880
55202.95879630,-1.11806954,-0.18114449,0.13248013
55202.95891204,-1.11957443,-0.17998010,0.12101767
55202.95902778,-1.12096305,-0.17879702,0.10954260
55202.95914352,-1.12223526,-0.17759537,0.09805614
55202.95925926,-1.12339093,-0.17637528,0.08655946
55202.95937500,-1.12442994,-0.17513687,0.07505377
55202.95949074,-1.12535219,-0.17388028,0.06354027
55202.95960648,-1.12615759,-0.17260564,0.05202015
55202.95972222,-1.12684605,-0.17131307,0.04049462
55202.95983796,-1.12741752,-0.17000272,0.02896487
55202.95995370,-1.12787194,-0.16867472,0.01743211
55202.96006944,-1.12820926,-0.16732920,0.00589753
55202.96018519,-1.12842946,-0.16596632,-0.00563766
55202.96030093,-1.12853252,-0.16458620,-0.01717226
55202.96041667,-1.12851843,-0.16318900,-0.02870508
55202.96053241,-1.12838721,-0.16177486,-0.04023492
55202.96064815,-1.12813886,-0.16034393,-0.05176056
55202.96076389,-1.12777342,-0.15889636,-0.06328082
55202.96087963,-1.12729094,-0.15743230,-0.07479450
55202.96099537,-1.12669147,-0.15595189,-0.08630040
55202.96111111,-1.12597508,-0.15445531,-0.09779731
55202.96122685,-1.12514186,-0.15294269,-0.10928406
55202.96134259,-1.12419188,-0.15141420,-0.12075944
55202.96145833,-1.12312527,-0.14987001,-0.13222225
55202.96157407,-1.12194213,-0.14831026,-0.14367132
55202.96168981,-1.12064259,-0.14673513,-0.15510544
55202.96180556,-1.11922681,-0.14514477,-0.16652343
55202.96192130,-1.11769492,-0.14353935,-0.17792411
55202.96203704,-1.11604710,-0.14191905,-0.18930628
55202.96215278,-1.11428353,-0.14028402,-0.20066877
55202.96226852,-1.11240440,-0.13863445,-0.21201040
55202.96238426,-1.11040990,-0.13697049,-0.22332998
55202.96250000,-1.10830025,-0.13529233,-0.23462635
55202.96261574,-1.10607568,-0.13360014,-0.24589833
55202.96273148,-1.10373643,-0.13189409,-0.25714475
55202.96284722,-1.10128275,-0.13017437,-0.26836444
55202.96296296,-1.09871489,-0.12844115,-0.27955624
55202.96307870,-1.09603314,-0.12669461,-0.29071899
55202.96319444,-1.09323778,-0.12493494,-0.30185152
55202.96331019,-1.09032911,-0.12316231,-0.31295270
55202.96342593,-1.08730743,-0.12137692,-0.32402135
55202.96354167,-1.08417307,-0.11957895,-0.33505634
55202.96365741,-1.08092636,-0.11776858,-0.34605653
55202.96377315,-1.07756765,-0.11594601,-0.35702077
55202.96388889,-1.07409729,-0.11411142,-0.36794792
55202.96400463,-1.07051566,-0.11226501,-0.37883685
55202.96412037,-1.06682312,-0.11040696,-0.38968645
55202.96423611,-1.06302007,-0.10853747,-0.40049557
55202.96435185,-1.05910692,-0.10665674,-0.41126311
55202.96446759,-1.05508407,-0.10476496,-0.42198794
55202.96458333,-1.05095196,-0.10286232,-0.43266896
55202.96469907,-1.04671102,-0.10094903,-0.44330507
55202.96481481,-1.04236170,-0.09902528,-0.45389516
55202.96493056,-1.03790445,-0.09709128,-0.46443813
55202.96504630,-1.03333975,-0.09514722,-0.47493290
55202.96516204,-1.02866808,-0.09319331,-0.48537838
55202.96527778,-1.02388992,-0.09122974,-0.49577349
55202.96539352,-1.01900580,-0.08925673,-0.50611716
55202.96550926,-1.01401621,-0.08727448,-0.51640832
55202.96562500,-1.00892168,-0.08528320,-0.52664590
55202.96574074,-1.00372276,-0.08328308,-0.53682885
55202.96585648,-0.99841998,-0.08127434,-0.54695611
55202.96597222,-0.99301391,-0.07925719,-0.55702664
55202.96608796,-0.98750510,-0.07723184,-0.56703940
55202.96620370,-0.98189415,-0.07519849,-0.57699336
55202.96631944,-0.97618164,-0.07315736,-0.58688749
55202.96643519,-0.97036817,-0.07110866,-0.59672076
55202.96655093,-0.96445435,-0.06905259,-0.60649217
55202.96666667,-0.95844080,-0.06698939,-0.61620071
55202.96678241,-0.95232815,-0.06491925,-0.62584537
55202.96689815,-0.94611704,-0.06284240,-0.63542517
55202.96701389,-0.93980812,-0.06075904,-0.64493911
55202.96712963,-0.93340206,-0.05866940,-0.65438622
55202.96724537,-0.92689952,-0.05657369,-0.66376551
55202.96736111,-0.92030118,-0.05447213,-0.67307604
55202.96747685,-0.91360774,-0.05236493,-0.68231683
55202.96759259,-0.90681990,-0.05025232,-0.69148693
55202.96770833,-0.89993836,-0.04813450,-0.70058541
55202.96782407,-0.89296384,-0.04601171,-0.70961133
55202.96793981,-0.88589707,-0.04388416,-0.71856375
55202.96805556,-0.87873880,-0.04175208,-0.72744176
55202.96817130,-0.87148976,-0.03961567,-0.73624445
55202.96828704,-0.86415072,-0.03747517,-0.74497090
55202.96840278,-0.85672244,-0.03533079,-0.75362023
55202.96851852,-0.84920569,-0.03318275,-0.76219154
55202.96863426,-0.84160127,-0.03103129,-0.77068396
55202.96875000,-0.83390996,-0.02887661,-0.77909661
55202.96886574,-0.82613256,-0.02671895,-0.78742863
55202.96898148,-0.81826988,-0.02455852,-0.79567916
55202.96909722,-0.81032275,-0.02239555,-0.80384736
55202.96921296,-0.80229200,-0.02023026,-0.81193239
55202.96932870,-0.79417844,-0.01806288,-0.81993342
55202.96944444,-0.78598294,-0.01589363,-0.82784963
55202.96956019,-0.77770635,-0.01372274,-0.83568020
55202.96967593,-0.76934952,-0.01155042,-0.84342434
55202.96979167,-0.76091332,-0.00937690,-0.85108126
55202.96990741,-0.75239863,-0.00720241,-0.85865015
55202.97002315,-0.74380634,-0.00502716,-0.86613027
55202.97013889,-0.73513734,-0.00285140,-0.87352082
55202.97025463,-0.72639253,-0.00067533,-0.88082107
55202.97037037,-0.71757282,0.00150082,-0.88803026
55202.97048611,-0.70867912,0.00367681,-0.89514765
55202.97060185,-0.69971235,0.00585244,-0.90217252
55202.97071759,-0.69067345,0.00802747,-0.90910415
55202.97083333,-0.68156335,0.01020167,-0.91594183
55202.97094907,-0.67238301,0.01237484,-0.92268485
55202.97106481,-0.66313336,0.01454674,-0.92933254
55202.97118056,-0.65381537,0.01671714,-0.93588421
55202.97129630,-0.64443001,0.01888583,-0.94233919
55202.97141204,-0.63497824,0.02105258,-0.94869682
55202.97152778,-0.62546105,0.02321717,-0.95495646
55202.97164352,-0.61587943,0.02537937,-0.96111746
55202.97175926,-0.60623435,0.02753897,-0.96717920
55202.97187500,-0.59652683,0.02969574,-0.97314105
55202.97199074,-0.58675786,0.03184945,-0.97900242
